Description	NSLA_1001	NSLA_1003	NSLA_1005	NSLA_1006	NSLA_1009	NSLA_1010	NSLA_1011	NSLA_1012	NSLA_1013	NSLA_136	NSLA_138	NSLA_139	NSLA_14	NSLA_168	NSLA_179	NSLA_187	NSLA_2_116	NSLA_2_118	NSLA_2_171	NSLA_2_184	NSLA_2_19	NSLA_2_220	NSLA_2_221	NSLA_2_24	NSLA_2_252	NSLA_2_265	NSLA_2_266	NSLA_2_273	NSLA_2_275	NSLA_2_30	NSLA_2_350	NSLA_2_363	NSLA_2_369	NSLA_2_379	NSLA_2_407	NSLA_2_41	NSLA_2_411	NSLA_2_5	NSLA_2_8	NSLA_2_97	NSLA_20	NSLA_216	NSLA_235	NSLA_239	NSLA_259	NSLA_271	NSLA_291	NSLA_300	NSLA_310	NSLA_311	NSLA_312	NSLA_350	NSLA_356	NSLA_379	NSLA_380	NSLA_407	NSLA_421	NSLA_429	NSLA_460	NSLA_464	NSLA_469	NSLA_479	NSLA_483	NSLA_490	NSLA_50	NSLA_519	NSLA_535	NSLA_541	NSLA_542	NSLA_563	NSLA_571	NSLA_585	NSLA_589	NSLA_6	NSLA_61	NSLA_611	NSLA_616	NSLA_632	NSLA_649	NSLA_653	NSLA_657	NSLA_66	NSLA_663	NSLA_665	NSLA_667	NSLA_672	NSLA_675	NSLA_677	NSLA_679	NSLA_693	NSLA_696	NSLA_698	NSLA_699	NSLA_72
CGN:S252-p	0.19642327	0.152148362	0.56253	-0.742394	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-1.14841	0.117026001	-0.665463	0	-0.594431	-0.005097228	-0.183322629	-0.836309	0.6838	-0.369385	-0.190297	1.36176	-0.0367877	-0.122333	0.604929	0.880611	-0.546824	1.43524	0.776519	1.01862	0.553945	0.891351	0.620494	-1.80574	0.0363754	0.608035	1.37394	-0.137139386	0.536344	0	-0.140958279	0.452706	-0.296934	0.216195614	1.97909	-1.51639	-0.08782391	0.85571	0.042809469	0.0190762	-1.59417	0.120684366	0.089735583	-1.29124	-0.0457942	-0.03925325	0.042738634	0.433733	0.340212	-0.547759	0.164788	0.664044	0.063723729	0.333838	0.197024719	-0.285913	1.02518	-0.205746	0.577827	-0.566804	0.253172	-0.226844096	-0.184435	0.024378264	0	0	-0.260217606	-0.049251438	-1.34542	0.0836713	1.02949	0.250337	0.069908096	-1.2805	0	0.063418735	-0.0522521	0.23044097	1.62569	-0.104171175	1.59469	-1.70182	-0.0455613	0.973527	-0.818363
CGN:S211-p	0.19642327	0.152148362	0.141257	-1.00568	-1.78878	0	1.06588	0.31254	-0.37537	-0.963665	0.117026001	-0.045475977	0.063644588	0.12980398	-0.005097228	-0.183322629	0.150113325	1.16326	0.321664	-1.08949	0.542655	0	-0.303107	-0.043253241	0.918238	0.020395053	0.166430724	-1.43261	-0.142246	0	0.168283	0.149228	1.88477	1.13684	0.222017	0.043925172	-0.137139386	-1.32296	-0.0303282	-0.140958279	-0.207304571	-0.043455221	0.216195614	1.35118	-0.904018	-0.08782391	0	0.042809469	-1.0444	0.0407844	0.120684366	0.089735583	0	-0.24567833	0	0.696827	0.285722855	0.157969893	-0.088416	-0.10820499	1.1094	0.063723729	0.35237	0.197024719	0.050274196	1.49361	1.85294	-1.50365	-0.107319121	0.030285575	0.191307	-0.071522829	0.024378264	-1.65396	-0.491483069	-1.62441	0.16731	0.027756863	-0.192087074	-0.117886842	0.287697474	0.069908096	0.109245115	-1.3598	0.063418735	0.686401	-0.886749	1.00887	-1.87491	0.205130311	-1.01035	-0.521142	0	-1.46193
CGN:S332-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	0.333793	2.10628	0.063644588	-2.07947	-0.100598	-1.51148	-0.060397	-0.010558132	0.941565	0	-0.03526551	-0.205973582	-0.0185314	0.079072	-0.109974983	-0.931629	-0.268677	0	0.090730211	0.711674	0.048861219	1.65789	0.084581591	-0.918366	-1.48179	1.15372	-0.137139386	0.10870514	0.238031446	-0.140958279	-0.207304571	0	0.228618	0.969786	1.46376	0	0.0374528	-0.141558	-0.617739	-0.426240137	-0.84318	0.856092	0.055701094	-0.24567833	-0.03925325	0.042738634	0.182059	0.157969893	0.506257	-0.10820499	-0.063685469	0.063723729	0	0.881305	0.050274196	-1.03401	-0.270177	1.4299	0.775465	0.030285575	-0.226844096	-0.071522829	1.31585	-0.11132429	-0.56	-0.762127	-0.831074	0.027756863	1.16293	-0.117886842	0.287697474	0.76863	0.109245115	0.785907	0	1.0303	-1.82377	0.943073	-0.104171175	0.205130311	-0.587564	-0.572866	-1.78112	0.226184925
CGNL1:S283-p	0.666224	0.550357	-0.5049484	0.2305494	0.12275	-0.743275	-0.0711157	-0.346508	0	0.809467	0.752332	1.35212	-0.780459	-1.95091	0.406219	-0.37284	-0.262936	-1.58307	0	-1.51071	-0.821767	0	-0.206958	-0.34588	-0.1202646	1.82794	0.849385	0.957078	0.0571102	0.678962	0.137422	0.668278	0.594486	-0.603248	0.616735	-0.380545	-1.39197	0.533476	-1.86108	-0.590692	0.524467	1.09253	1.95627	-0.0489378	1.41329	-0.114784	0.390948	1.24481	-0.324228	-1.3903002	-1.06264	-0.299693	0.4919124	-2.01392	-0.186765	0	0.725658	0	-1.51448	2.06302	-0.3724298	0.674939	-0.0652847	1.97798	0.139031	-1.68819	0	0.432226	1.33242	-1.48515	2.01379	1.29576	-1.13241	0.3923192	0	0.786654	-0.283811	-1.47035	0.346426	0.417605	-1.78669	0	-1.13221	1.46899	0	0.285659	-0.56682	1.14057	0.862621	-0.0471025	0.384432	0	-1.28248	0.4690531
CHAMP1:S204-p	-2.56759	0.136567	1.26469	0.175035	0.514711	0.0521632	-2.2368	-0.609488	-0.514491	-1.05053	1.41258	1.87599	0.50101016	0.705238	-0.271311	0	-1.62127	-0.320775	-0.0888668	1.55499	1.12612	0.315114	0.52899	0.088207	-2.04885	0.754011	-0.521479	0	0	0.655614	-2.13184	-0.0197019	-0.306829	0.249862	-0.597712	0.996211	0.55829	0.712251	0	0	-1.35038	-0.968367	0.674535	-1.58447	-0.416856	-0.0688372	0.0639558	0.791687	0.0497471	0.133431	0.818195	-1.81624	-1.066	-0.2077474	-1.32023	-2.30719	0.959295	-0.392391	0.0737484	-0.284498	-0.339663	-0.622852	-0.589371	1.69388	0	0.575381	-2.20184	0.714402	-0.00628809	-2.41383	0.185767	0.119727	0	-0.673629	-1.77222	-0.697088	-1.2877	1.11399	0.514089	-0.208132	0.7552198	-1.78309	-0.282423	-0.815887	0.363668	-0.524051	-1.08545	-0.143213	0.266314	0.242701	-0.565539	-0.670521	-1.94851	0.669953
CHAMP1:S603-p	-1.71732	0.3892	0.594196	1.38852	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.154109	0.117026001	0	-0.3022	1.1737	-0.005097228	-0.183322629	-1.34511	-1.41515	-0.224874	0.199224405	2.01558	0.669831	-0.705764	0.906256	0	0.297447	-1.14138	1.31242	-1.82353	0.947262	-0.836951	0.673473	0	-0.626523	-0.112916196	0.153634	0	0.474982	-0.195301	0.163814	-0.158329	0.94103	0.216195614	-1.43841	0	-0.08782391	-0.763946	0.042809469	-0.79742	1.05034	0.120684366	0.495766	-0.904838	-0.139239	0.334934	0.305777	-0.764891	1.0907	0.3845	-0.343896	0.515849	-0.0159523	-0.557661	-0.73418	1.50018	0.619659	1.99283	-0.0730801	1.29607	1.78784	0	0.0456676	-2.25189	-0.45329	-0.902397	-0.987911	1.42796	1.94412	-0.346405	0	-0.526166	0.069908096	0.596592	1.23005	-0.696455	0.74032	-0.255448	-0.685666	-0.393051	-0.440481	0.137469	-0.0389559	1.12858	-0.0122903
CHAMP1:S542-p	0	1.40856	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-0.82649	1.67289	2.29853	0.219552	-2.4728	-0.364165	-0.839889	-0.910782	0.774311	0	2.08109	2.17964	0.729895	-0.170597	0	-0.109974983	-0.187434	-0.619682	1.01108	0.090730211	0.0899417	0	-0.221348	-0.579177	-0.145742	-1.15136	0.879452	-0.0793978	-1.02999	0.0913734	-1.14104	0.942611	0	0.826146	0.40968	-1.68697	-0.860306	0.666009	1.47761	1.57593	-0.426240137	0.732734	0.101305	0.055701094	1.60772	0.0780396	-0.438045	-0.0235697	0.978483	-0.263693	0.412655	-0.063685469	1.60568	0.741412	-1.70772	0	0	-0.503701	-1.81952	0.75833	0.858201	-2.45573	-1.05318	1.28185	-0.11132429	-1.45669	-1.79705	0.925554	2.39633	-1.00225	-0.22647	-0.569672	-0.469585	-1.67021	0.399127	-0.200017	0.544299	-0.665329	-0.503389	0.637558	-1.29488	0.399251	-0.160758	0.677013	0.226184925
CHAMP1:S405-p	0.19642327	0.152148362	0.831739	1.21293	0.530814	-2.12737	-0.287088	0.631593	-1.46346	0	1.45549	0.454498	0.063644588	0.12980398	0.390438	-0.819439	-0.752259	-1.44554	-0.0736274	0.937246	0.790917	1.47226	1.03743	0.355763	0	0	-1.66222	-2.13593	-1.35777	0.822997	-0.819404	0.709672	0.98334	0.443496	-0.421801	0.114542	-0.137139386	-0.301652	-0.558267	-0.140958279	-0.207304571	-0.449516	0.724713	0.050214001	-0.0768123	-0.10951	-0.261078	1.70956	0.284922	-1.22754	-0.501822	-1.76741	-0.876465	-0.24567833	-0.03925325	0.042738634	0.285722855	0.157969893	-2.16676	-0.10820499	0.566276	0.063723729	0	-1.51062	0.050274196	0.353953	0.52018	0.934052	1.94697	0.030285575	-0.226844096	-0.071522829	0	-0.836202	-1.48422	-1.06548	-0.445424	0.027756863	0.766208	-0.117886842	0.287697474	0	0.109245115	0.401656	0.870968	-0.16875775	0.662817	-1.84876	-0.104171175	0.205130311	-0.044972689	0	-0.322528	0.835796
CHAMP1:S476-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	1.64891	2.35872	0	-0.417111	0	-0.420134	-0.832696	-0.010558132	-1.00272	1.69035	-0.03526551	-0.205973582	-0.0185314	0	-0.109974983	0.21096	-0.75845	-0.784422	0.090730211	0.713305	0.048861219	0.224296	0.084581591	0	-0.698674	0.814637	-0.137139386	0.10870514	0.238031446	-0.140958279	-0.207304571	-0.0335191	1.87197	2.12946	0.33605	-0.474691	0.192587	1.02863	0.604373	-0.426240137	-0.293856	-1.72738	0.055701094	1.67869	-0.03925325	0.042738634	-0.251999	0.157969893	-1.14611	-0.10820499	-0.063685469	0.063723729	-1.91802	-0.446997	0.050274196	-0.141891	-1.56847	0	0.443579	0.030285575	-0.226844096	-0.071522829	0.566653	-0.11132429	-1.33044	-0.939612	-0.839568	0.027756863	-0.0157731	-0.117886842	-0.480667	0.231903	0.109245115	-1.95632	0	0.176161	1.93599	0.429296	-0.104171175	0.205130311	0.801651	-0.432938	0.407569	0.226184925
CHD4:S1535-p	-0.460719	0.40349	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-1.08823	0.872673	1.51092	-0.0258402	1.79061	-1.21763	-1.61699	-0.494506	0.230111	0.071027592	0.445439	-1.90664	0.404309	0.97823	0	-0.109974983	-0.11118	-0.858282	0.104204435	0.090730211	0.090834589	-0.363475	-0.130959675	-0.215117	-0.356090301	-0.614947	0.180898	-0.575015	0	1.35231	1.77624	0.246875	-0.043455221	-1.18157	0.693966	0.059226215	0.926082	0.086385657	0.03695	0.230658099	-0.426240137	0.695736	0.980874	0.055701094	-2.07233	-0.116496	1.61656	0	0	-0.235597798	-1.1696	-0.063685469	0.0205827	-0.096115796	1.18139	0.724848	0.013194124	-0.174235754	0.298105	-2.16418	0	0	1.03512	1.9926	-0.11132429	-0.491483069	-0.260217606	-0.049251438	1.22932	-0.192087074	-0.351194	0.671702	-0.634024	-0.696152	-1.13384	-0.00741604	-0.663833	0.23044097	-1.18551	1.03116	1.79492	1.14839	1.65865	0	0.226184925
CHD4:S277-p	-0.600452	-0.199036	0.200016699	-0.009362227	2.62364	0	-0.371876	0.285906	-0.0554478	-1.36871	0.829457	1.48357	1.07625	-2.5237	2.28338	-0.277389	-0.108074	0.339507	0.071027592	0.199224405	1.11223	0.674703	0	-0.197198	-0.109974983	0	-0.648401	0.104204435	0.090730211	0.090834589	-1.67695	-0.130959675	-0.596471	-0.356090301	-0.112916196	0.892758	1.73093	-1.01405	0.350494	1.77641	-0.207304571	-1.24461	-0.0860349	0	-0.233065	0.478167	1.02696	0.250567	0.57254	-0.426240137	0	0	0.055701094	1.9082	0.485193	0.473106	-0.318045	0.157969893	1.33856	-0.10820499	-0.063685469	0	0	-1.24065	0.014813	-0.276597	0.76755	-0.18806812	0.394237	1.78413	0	-0.397151	1.32578	-0.11132429	0.515652	0.0489639	2.41003	0.027756863	0.512023	0	0.742087	-0.153905	-0.870301	0.12487259	0.79881	0.0317505	-0.125438	0.035430144	-0.802996	-0.492591	1.08022	0.003342637	-0.014067928	0.226184925
CHD4:S1602-p	-0.308091	0	0.200016699	-0.009362227	0	-0.778242	-0.0304313	0.282151	1.03212	-1.01172	-0.045369	-0.045475977	0.063644588	0.12980398	1.10378	1.08802	0.150113325	0.286981	0.20958	-0.393487	-1.27182	0	-0.602894	-0.043253241	-0.109974983	0.020395053	0.166430724	-0.336498	0.090730211	0	1.30638	-1.41924	-0.0389511	0.848018	0	0.043925172	1.23738	1.49271	0.988297	1.03447	-1.01049	-0.413758	0	0.050214001	0.059226215	-1.12336	0.086385657	1.74836	0.230658099	-0.426240137	-0.78531	-0.0141098	0.055701094	-0.24567833	-0.03925325	0.042738634	0.285722855	0	-0.235597798	0.379255	-0.063685469	-0.338626	-0.096115796	2.31753	-1.68043	0.013194124	-0.174235754	-0.18806812	-0.107319121	2.11316	-0.226844096	0.0882047	0.502971	-0.11132429	-0.0843934	1.34248	-0.392959	-1.10522	-0.070109	0.321442	0.287697474	-0.793568	0	0.12487259	-0.874192	-0.16875775	0.349147	0.035430144	-0.104171175	-0.195701	-0.044972689	0.003342637	-0.014067928	0.226184925
CHMP2B:S199-p	0.0118955	-1.04218	1.58586	0	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	0.117026001	-0.888974	-0.214733	-1.44007	-0.005097228	-0.183322629	-0.500798	-0.010558132	-0.658327	0.796753	-0.03526551	-0.205973582	-0.0185314	-0.0656839	0.286183	0.880166	0.00171354	0.850612	0.22855	-1.24615	0.048861219	0.401941	0.084581591	-1.13257	1.45616	0	0.354976	0.10870514	0.238031446	0.0920816	-0.207304571	-1.01734	0.216195614	1.62208	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-1.07909	0.120684366	0.089735583	-1.32843	-0.596776	-0.03925325	0.042738634	0.868472	0.157969893	-0.235597798	-0.10820499	1.32522	-2.24559	-0.096115796	0.197024719	0.050274196	0.013194124	-0.174235754	0.98628	-0.382721	0.030285575	-0.226844096	-0.071522829	0.024378264	-0.767892	0	2.13377	0.590857	0.027756863	-0.206516	-0.117886842	1.78305	0.069908096	0.109245115	0.643368	0.063418735	0	-0.124759	0	-0.104171175	0.205130311	-0.0946519	1.35075	-0.0827566	-0.275494
CIC:S173-p	0.84628	0.217326	0	1.43743	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.27167	-0.0129151	0.988758	0.582432	2.0014	0	-1.47674	0.680034	1.26763	0	1.78564	0.658381	0	1.46021	-0.916094	-0.833926	-1.43425	0.0486217	0.425304	0.404398	0.243368	-0.466505	-0.00702981	-1.50291	-0.30811	0	0	-1.90484	-0.800227	-0.798057	-0.329743	0.785827	-0.367723	1.93698	0.17574	0.184911	-0.689259	-0.732904	0.869537	-0.52831	-0.00785385	0.646737	-0.0705272	2.01223	0	-0.03925325	0.042738634	1.13627	-1.3055	0	-0.913328	-0.516922	0.35454	1.13806	-0.184313	0.240785	-1.20821	-1.88711	-1.32556	0.699946	-0.807778	-0.226844096	1.37999	-0.210791	-0.259163	-2.32907	-0.323608	1.24715	-1.77351	0.94838	0	1.22609	0.36008	1.36773	1.30391	-0.202234	-0.19199	1.1871	-0.0672054	-0.104171175	1.13556	-0.470911	0	-0.0382873	0.831461
CIC:S1409-p	0.17682	0	1.86004	0	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-0.467962	1.50656	1.48823	0.063644588	0.12980398	-0.588027	-0.12997	-1.64489	-2.20928	0.071027592	-1.03635	0	0.164463	-0.0581878	1.5042	0.44882	0.232897	0.17863	0.104204435	1.07386	0.090834589	1.24742	-0.130959675	-0.262143	-0.356090301	-0.268564	-0.333677	0.126428	1.07147	0.311195	0.132885	0.0154893	-0.043455221	1.82233	0.050214001	0.466499	0	-0.269356	-1.33475	0	-0.692	0.051321	-0.246304	-0.111086	-0.24567833	-0.03925325	0.042738634	0.285722855	-0.604026	-0.106606	1.01775	-0.422645	-0.663781	-0.102816	-1.43408	-0.0200409	0.590136	-0.60684	-0.18806812	-0.391826	-0.00109746	-0.226844096	1.1838	1.16995	-0.718321	-0.491483069	0	0.866685	-2.00325	-0.192087074	1.23509	0.287697474	-0.12966	0.717547	0.12487259	-2.02141	-0.16875775	0.0508376	0.035430144	-0.104171175	2.12743	-0.044972689	0.003342637	-0.014067928	1.41415
CIC:S496-p	0.680099	0.4446	-1.43155	1.07103	0.14521	0.111418	0.0766568	0.337589	-0.453733	0.032912271	0.117026001	-0.284847	1.2181	0.12980398	-0.005097228	-0.183322629	0	-0.010558132	0	0.199224405	-0.03526551	-0.205973582	-0.0185314	1.01346	-1.23346	0.504416	0.379081	0.384727	0.161406	0.848667	0.048861219	0.0253717	0.084581591	-1.66581	-0.112916196	-0.424105	-1.26395	0.10870514	0.238031446	0	-0.207304571	0.431386	0.216195614	0.050214001	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-1.03256	0.120684366	0.089735583	0.275863	0.174189	-0.03925325	0.042738634	0.285722855	0.157969893	-0.235597798	-0.10820499	0.442586	0.738654	-0.096115796	0.197024719	0.050274196	0.013194124	-0.174235754	-1.60909	1.33262	0.030285575	-0.226844096	-0.071522829	0.024378264	0	-0.840382	-2.16426	0.371248	0.027756863	-0.264235	-0.117886842	-0.82534	0.069908096	0.109245115	-0.171695	0.063418735	-0.16875775	-0.436056	0	-0.104171175	0.205130311	-0.044972689	-1.11464	-0.201612	-1.3849
CIR1:S202-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.813486	-0.575857	0.00711832	-2.38875	-1.01964	1.15657	-1.1648	-0.611962	0.501965	-0.0456151	-0.733603	0.685978	-0.332185	1.74152	1.98113	-1.13418	-0.374154	0	-1.43731	1.37664	-0.109974983	0	0.182059	0.120725	0.090730211	0.32404	-0.0524288	0.506716	0.507005	-0.452383	-1.44207	0.77695	-0.137139386	-0.0483001	1.07771	-0.140958279	-0.207304571	-0.043455221	1.07393	1.52442	0.284705	-0.0788197	-1.56641	0.62639	-1.30043	-0.426240137	1.1584	-0.667861	0.055701094	1.09373	-0.03925325	0.042738634	0.89141	0.157969893	-0.424641	-0.10820499	-0.063685469	0.063723729	0.688511	0.197024719	1.14395	1.13103	0	-0.0693071	-1.95838	0.708083	-0.226844096	0	0.858593	-0.11132429	-0.491483069	-0.260217606	-0.610771	0.027756863	-0.192087074	-0.378726	0.23346	-1.65551	2.11599	-0.553633	-0.785915	1.31544	0.539971	0.273509	-0.104171175	0.913721	-0.156711	-2.29289	0.109596	0.226184925
CIT:S1993-p	0.279654	-0.885067	0.264789	0	0.236335	-0.65458	0	-1.65779	-1.56001	-0.0918788	-0.219472	2.23825	0.169813	-1.04624	0	-0.132375	-0.737162	0.142403	0.142355	0.199224405	0.273195	-0.307549	1.14945	-0.0730406	-0.545408	-0.237872	0.101121	-1.89287	0.717038	-1.33803	0	-1.06562	2.53098	0.739118	-0.112916196	-0.422201	0.43611	-0.267136	-0.0597669	-0.132242	-0.207304571	-0.043455221	1.88111	0.267034	1.31333	1.63147	0	-0.430787	0.0897315	1.31142	-0.650801	-0.798709	0.987338	0.427479	-0.455646	-0.433762	0	0.157969893	-0.26285	-0.10820499	-1.49482	-0.307365	-0.0939287	-0.82561	0	-0.0203888	1.81789	-0.00847191	1.47901	2.50082	-0.205159	0.697528	0.103461	-0.617362	-0.491483069	-0.260217606	-0.049251438	0.027756863	-0.192087074	-0.368813	-0.0669824	0.887094	0.185463	0.0837799	-0.380688	-0.0340899	0.23044097	0	0.265035	-0.501003	0.926216	0.34737	-1.00304	-1.34462
CIT:S1971-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-0.0384483	0	-0.045475977	0.905932	0.0219141	-0.709952	-0.641942	0.150113325	-0.0594028	0.53412	0.199224405	0.184941	-0.123097	0.828722	-0.043253241	-0.109974983	0.020395053	0.166430724	-0.571409	0.090730211	-0.837231	0	0	2.68318	2.25251	-0.112916196	0.043925172	-0.137139386	0.236519	-0.058714	-0.140958279	-0.30666	1.32659	1.85987	-0.165289	1.30477	1.58799	0.0971824	-0.457956	0	-0.426240137	0.588885	0.089735583	0.055701094	0.554471	-0.116728	0.423393	0	1.46861	-0.38405	-1.12151	-0.063685469	0.063723729	-0.26586	0.197024719	-0.404885	-0.166371	1.474	-0.93833	-0.107319121	1.97404	-0.679145	1.17877	0.024378264	-0.11132429	-0.406219	-0.260217606	-0.049251438	0	-0.213288	0	-0.000633302	0.685096	0.613974	0.594808	0.063418735	-0.449388	0.23044097	0	0.177961	-0.703281	1.07814	0.234617	-0.119422	0.226184925
CLASP1:S600-p	0	-0.596972	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.36285	1.73982	0.392004	0.063644588	0.327638	0	-0.366474	0.0937102	0	0	0.199224405	-0.24081	2.02028	-0.453318	1.19479	-0.109974983	0	-1.88998	-0.182648	0.090730211	-0.855552	-0.0823614	0.944618	0.744431	0.422588	-0.112916196	-0.325068	-1.12456	-0.268191	1.07922	0.830637	0.778397	-0.043455221	0.875267	-2.32363	0	0.333168	-1.10066	-1.12872	-1.23117	-0.426240137	1.07885	-0.697183	0.055701094	-0.24567833	0.0326945	-0.692461	-0.88931	0.0258974	0.0836639	-0.00647544	-0.063685469	-0.789193	0.950655	-1.3395	-0.553492	-0.480879	-0.945785	-0.928109	-0.864923	-1.10523	0	0	0	-0.11132429	-0.491483069	0.76246	-0.564361	-2.12107	-0.192087074	0.474853	0.287697474	-0.354704	0.00421744	-0.24338	0.24195	0.0962416	1.28793	1.1828	-0.464063	0.415339	0.164576	0.38929	-0.315168	0.226184925
CLASP1:S1196-p	1.08621	0	-0.396958	0.526365	1.73521	0	-0.171955	-0.223984	0.603868	0.981227	0.117026001	1.05643	-0.941862	0.12980398	-0.005097228	-0.183322629	1.55952	1.15291	-0.0566752	0.199224405	-0.0729453	0	-1.4939	1.05886	0.646045	-0.383097	-0.159738	-0.131974	0	0.559568	-0.529375	0.723068	1.51328	0	-0.112916196	-0.429998	-1.37929	-0.0998243	0.943772	1.13836	1.37619	-0.043455221	0.216195614	0.050214001	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-0.94712	0.120684366	-0.423608	0.63843	-2.22604	1.18118	-1.11132	0.285722855	-0.0656542	-0.235597798	-0.50678	0.476027	-0.942542	-0.096115796	-2.10405	-0.902932	0.013194124	-0.174235754	-1.27729	1.71756	-0.524998	0.682336	0.753119	0.481244	-1.93906	-0.491483069	-0.260217606	-0.945059	-1.98594	-0.192087074	0.808931	0.401562	0.069908096	0.866021	-1.38484	0.150081	-0.16875775	0.741085	0	-0.661136	0	-0.044972689	-0.829796	-0.323425	-1.36265
CLASP1:S1091-p	0.19642327	0.152148362	0.200016699	-0.009362227	2.33865	-0.239262	-0.151072	-0.821422	0.148977	2.04352	0.117026001	1.23198	0.063644588	0.12980398	-0.005097228	-0.183322629	0	-0.0632629	-0.535307	0.199224405	0.459698	-0.687935	-0.680179	-0.578828	-0.109974983	-0.902386	-0.604606	-1.29256	0.090730211	0.402925	0	0.121341	1.24794	0.733679	-0.112916196	-1.2895	-0.137139386	0.647883	-0.834081	-0.140958279	0	-0.043455221	0.216195614	0.050214001	0.0805896	-0.08782391	-0.121401	0.042809469	-1.42123	-0.426240137	0.120684366	0.544753	0.055701094	-0.24567833	0	-0.0824282	0.285722855	-1.15916	1.00262	0.760535	-0.063685469	0.063723729	1.45731	-0.426051	0.672277	1.51161	-0.327691	0	1.70608	-1.72267	-0.689131	0.485091	0	-0.11132429	-0.491483069	-0.260217606	-0.049251438	0.6796	-0.192087074	0.6851	0.287697474	0.069908096	-0.251596	-1.85329	-1.24205	-0.16875775	0.23044097	0.218114	0.363254	0	-0.044972689	-0.47294	0.374727	0.226184925
CLASP1:S598-p	0.103355	-0.998342	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.00903	1.73982	-0.045475977	0.063644588	0.327638	0	-0.366474	0.150113325	0	0	0.199224405	-0.240362	2.10606	-0.617446	-0.043253241	-0.109974983	0.020395053	0.166430724	-0.182648	0.090730211	-0.855552	-0.235945	0.944618	0.930508	0.422588	-0.112916196	0.043925172	-0.93077	-0.0439235	1.08808	0.301163	-0.207304571	-0.043455221	0.875267	-2.32363	0	0.333168	-1.10066	-1.12872	-1.23117	-0.426240137	1.07885	-0.697183	0.055701094	-0.24567833	0.0326945	-0.692461	-0.88931	0.157969893	0.0836639	-0.10820499	-0.063685469	-1.66234	0.950655	-1.3395	-0.33786	-0.480879	-0.945785	-1.02256	-0.107319121	-0.878473	0	0.519676	0	-0.11132429	-0.491483069	-0.260217606	-0.049251438	0.027756863	-0.192087074	0.600932	0.287697474	-0.354704	0.868001	-0.800094	0.24195	0.0962416	0.23044097	0.277065	-0.464063	0	0.164576	0.264849	-0.336175	0.226184925
CLASP2:S370-p	0.305307	0.758531	-1.25171	-0.150646	-0.364195	0.197046	-0.306252	2.51552	-0.278806	0	-1.94829	-0.279602	0.063644588	-0.995656	0.454142	0.272134	-0.263262	1.02407	0.849561	-0.380612	-1.64428	-1.39881	1.38503	0.507882	0.237714	0.200204	-0.541052	-1.68767	1.06125	-0.650775	0.204568	0.258284	0.38607	-1.04717	0	2.40641	0	-0.42425	-0.0419206	1.32325	-0.207304571	0	-0.310322	-0.59278	0.641361	1.22015	0.730871	0.708832	-2.28066	0.658535	-0.0474916	0.133549	0	-0.24567833	-1.1498	-0.270227	-1.20375	0.157969893	0.611306	-0.10820499	1.178	-2.25508	-0.688307	-2.13468	-0.883435	0	-0.342283	1.75554	-0.963866	-2.1555	1.92242	0.84778	0.175212	-0.417645	0.718181	-2.31544	0.631695	0.027756863	-0.130919	-0.0567604	0.287697474	-1.35428	0.479189	-0.123791	0	0.748108	0	0	0.916011	1.11528	0	-0.23877	-0.338806	-1.79777
